userId,encoding
3517,"[1003.   690.5  155.5  213.  1442.   793.5   93.  2231.   278.5   69.5
  118.5  163.5  389.5  854.   369.  1227.5  265.5  102.5]"
3532,"[444.5 384.  269.  177.5 507.5 401.5   0.  885.5 263.5 132.  133.5 110.5
 188.  294.5 263.  471.5 141.5  66.5]"
3545,"[ 680.   418.   104.   196.5 1095.   324.   103.5  801.5  251.5    8.
  293.5   99.5   86.5  292.   321.   456.5   99.    47.5]"
3623,"[ 719.   629.5  137.5  170.  1909.   799.   205.  3580.5  378.   168.5
  559.5  324.5  459.5 1185.5  494.  1077.5  333.   125. ]"
3624,"[1684.5 1339.5  363.5  440.  1998.   937.5  169.  2803.5  748.5  150.5
 1048.5  193.5  520.5  867.  1223.  1697.5  281.5  177.5]"
3629,"[ 296.   208.    25.    68.5  901.   513.    50.  1563.   101.5   43.
   79.5   64.   242.5  611.   105.   579.   121.5   22.5]"
3660,"[648.  484.5 163.5 119.  593.  384.5  14.5 736.5 215.5  19.   74.   24.5
 138.5 252.  320.5 484.   53.5  40. ]"
3715,"[ 571.5  350.    74.   101.5  524.   497.5   17.  1020.   125.    62.
   97.    34.5  225.5  296.5  268.   645.   142.5   71.5]"
3726,"[ 240.   219.    59.   132.5 1186.5  275.5   93.5 1023.5  135.    29.
   32.5   86.5  166.5  672.5   84.5  274.5   73.5   21.5]"
3736,"[636.5 405.5  48.5  92.5 592.  249.    4.5 383.5 198.    3.   54.5  53.
  70.5 326.5 240.  395.   56.   14.5]"
3742,"[ 306.   398.5  203.   364.  1145.5  465.5   40.5 2407.   301.    35.5
  112.5  144.   272.  1044.5  152.5  577.   141.    34.5]"
3743,"[967.  580.5 111.  199.5 827.5 385.    9.  877.5 225.5   5.  155.5  80.
 160.5 360.5 382.5 683.  163.   69.5]"
3747,"[815.5 644.  165.  127.  422.5 248.    7.  575.  281.    7.5 156.5  19.5
 159.  170.5 692.  602.   80.5  20.5]"
3754,"[611. 342. 114. 223. 666. 284.  19. 937. 141.   7. 137. 114. 118. 415.
 179. 564.  73.  55.]"
3757,"[512.5 238.5  17.5  48.5 949.  379.5  12.  859.  110.    7.5  71.   16.
 139.5 372.5 197.5 507.5  65.   45.5]"
3760,"[ 791.5  568.5  324.   316.5 1106.   543.    49.5 1244.5  385.    41.
  337.5  179.   229.5  494.   415.5  753.5  117.5   85. ]"
3777,"[ 784.   813.5  444.   638.5 1394.5  351.     2.   765.   575.     0.
  541.5  167.   249.5  472.5  384.   796.5   37.    35.5]"
3778,"[1036.   827.   224.5  317.5 1174.5  483.    44.5 1008.5  403.5   15.5
  290.    62.5  266.   435.   640.   945.5  104.5   66. ]"
3798,"[ 508.   304.5   85.5  100.   724.   292.    95.  1031.   195.5   12.5
  188.5   65.5  148.   499.   251.5  584.5  103.5   62.5]"
3804,"[ 507.5  404.5  127.   137.  1027.   576.    41.5 1601.   164.    50.
   52.    87.5  239.   591.   238.   594.5  139.5   54. ]"
3807,"[ 525.   801.5  778.   615.  1338.5  277.     9.5 1334.   656.     4.
  154.5  137.   193.   711.5  367.   363.    62.    25.5]"
3831,"[ 948.5  689.5   77.5  158.5 1494.5  752.5  263.  2784.5  280.    48.5
  139.   107.5  306.   779.5  437.  1066.   439.   142. ]"
3832,"[ 904.   583.5   58.5   75.   413.5  377.    31.  1129.5  215.    10.
  277.5   53.5  229.   261.   638.   851.   162.    12.5]"
3846,"[ 301.5  230.    52.    70.   546.5  395.5   56.  1184.    84.5   42.5
   65.    32.5  116.   274.    75.   382.   221.5   71.5]"
3847,"[ 502.  302.   12.   77. 1068.  444.   43. 1673.  126.   25.   59.   49.
  191.  614.  167.  580.  109.   35.]"
3870,"[ 601.5  635.   401.   417.  1643.5  293.    38.  1416.5  407.    17.
  229.   220.5  181.5  927.   450.   485.5   54.    11.5]"
3874,"[ 397.5  430.   259.5  302.5  680.5  249.5    4.  1006.5  344.     9.5
  100.5  111.   190.5  602.   229.5  417.    86.5   22. ]"
3917,"[ 391.   541.   241.   386.5 1143.   103.5    0.   570.   312.5    0.
   54.5  123.5   59.5  514.5  230.5  225.5   39.5   46. ]"
3937,"[ 728.5  651.5  245.5  312.  1868.5  558.   182.  1748.   346.5   15.
  122.   161.5  228.   719.5  333.   675.   149.5   51. ]"
3941,"[779.  535.5  86.5 100.  452.  443.5  15.5 881.  157.   18.5 138.   30.5
 185.5 251.5 474.  712.5  76.5  39. ]"
3948,"[ 652.   458.5  145.5  179.5  583.5  409.     0.  1116.5  290.    12.
  337.5   81.5  263.5  437.5  363.   828.   101.5   14.5]"
3959,"[226.  166.5  66.   40.  255.  335.5 324.5 837.   94.   14.   56.   16.
 184.  188.5 145.  399.   67.5  16.5]"
3975,"[ 447.5  367.    81.5  110.   628.5  288.    13.5 1084.   200.5   72.
   70.    96.   173.5  588.5  182.5  447.5  173.5   49.5]"
3988,"[382.  432.  205.5 204.  571.5 149.5  12.  644.  246.    6.  100.   84.
  80.  248.5 237.  242.5  76.   50.5]"
4006,"[699. 662. 231. 349. 636. 283.  12. 780. 301.  25. 291. 151. 168. 267.
 430. 619. 108.  28.]"
4009,"[583.  418.5  37.   44.  703.  372.   75.  952.5 169.   25.  109.5  32.
 132.  331.5 408.5 566.  139.   55. ]"
4016,"[ 843.5  572.   240.5  193.5  812.   658.     4.5 1131.   208.    20.5
   75.5   38.   178.   327.5  445.   775.5  136.    32. ]"
4019,"[1776.5 1236.5  582.5  481.5 1905.  1032.5   75.  3097.5  604.    60.5
  292.   154.   442.  1191.   705.  1484.5  248.5   67.5]"
4023,"[ 771.   554.5   72.    96.5  678.   529.5   36.  1244.   203.5   46.
  124.    43.   276.   426.   462.5  786.   161.    54.5]"
4060,"[1380.  1014.   393.   370.5 1461.   713.    73.5 2028.   543.5   36.
  446.5  198.5  426.   616.   992.  1240.   171.5   69. ]"
4100,"[277. 154.  33.  87. 533. 195.  41. 720.  67.   5.  77.  31.  57. 256.
 100. 319.  62.  37.]"
4145,"[ 328.   262.5  103.   168.5  943.   250.    20.  1232.5  158.     8.
   55.    89.5  132.   782.5  117.5  426.    71.    18. ]"
4149,"[1928.5 1229.   437.5  352.5 1574.5  854.    58.5 1848.   693.5   45.5
 1116.    41.5  485.5  511.  1513.5 1768.5  162.    68. ]"
4156,"[1.260e+03 1.113e+03 5.125e+02 5.330e+02 1.057e+03 2.990e+02 5.000e-01
 3.810e+02 6.605e+02 3.500e+00 1.190e+02 1.135e+02 1.505e+02 2.185e+02
 6.840e+02 5.455e+02 5.500e+01 4.600e+01]"
4162,"[506.5 591.  247.5 383.5 636.  157.5  24.  595.5 370.5   5.5 129.  129.
  89.5 251.  324.5 359.5  56.5  59. ]"
4206,"[118. 124.  47. 101. 674. 171.   3. 858. 107.   8. 107.  47. 103. 386.
  61. 291.  32.  15.]"
4212,"[484.5 431.5 155.  147.5 523.5 260.   58.5 876.5 264.    7.  263.   78.5
 189.5 229.5 345.  571.  133.5  24.5]"
4234,"[ 385.5  290.5   90.    44.5  573.   500.5  125.  1286.5  140.5   88.
  128.5   44.   211.5  367.5  133.   490.   227.    98. ]"
4246,"[1124.5  902.   352.5  262.5 1019.   735.5   19.5 1575.   575.5   92.5
  329.    57.5  424.   625.5  794.  1016.   112.5   71. ]"
4255,"[ 622.   601.   267.5  243.   972.5  432.5   43.  1088.   241.5   26.5
  141.   103.5  220.5  250.5  372.   563.    86.5   34. ]"
4277,"[ 661.5  503.   102.5  130.5  880.   478.    68.  1032.   267.5   42.5
  191.5   63.5  197.5  397.5  362.   651.5   88.5   40.5]"
4280,"[ 160.  168.   99.   94.  547.  251.   33. 1021.  114.   59.  123.   83.
  120.  290.  147.  262.   75.   53.]"
4282,"[ 309.  288.   48.  120. 1532.  232.   29. 1281.  221.   13.   97.   84.
  134.  829.  257.  330.   42.   19.]"
4294,"[623.  616.  219.  277.  682.  207.5  30.  679.  316.    9.  193.5  84.
 132.  261.  378.  521.5 107.   23. ]"
4310,"[500.5 324.   41.5  55.5 413.  350.    6.5 844.  149.5  10.5  93.5  21.5
 209.5 161.  288.5 583.5 112.   29. ]"
4377,"[1142.5  826.5  243.5  231.  1099.5  595.    55.5 1494.   374.    74.
  670.   153.   391.   425.5  770.  1268.5  191.    87.5]"
4383,"[ 697.   747.5  231.5  318.5  719.5  214.    21.  1284.   444.5    0.
  324.5   79.5  225.   497.5  482.   626.    74.    30.5]"
4388,"[ 564.5  419.5  111.   200.  1450.   411.    56.  1177.5  235.     7.
  109.   108.5  164.   493.   274.   529.   100.    50.5]"
4401,"[851.  835.  388.  323.  921.  272.5  64.  752.  477.5  14.5 184.5 110.
 156.  316.5 802.  502.5  59.   27. ]"
4402,"[630.  566.5 236.  137.5 453.  217.   41.  712.5 332.5  22.5 214.   58.5
 169.5 187.  603.5 435.  103.5  43. ]"
4405,"[ 552.5  406.   147.   124.   803.5  574.5   25.5 1531.5  223.    40.5
  101.5   68.5  287.   508.   286.5  701.   139.    51.5]"
4410,"[1613.  1459.5  978.   741.5 1780.   812.   230.  2741.   913.5   63.5
  884.5  267.5  636.5  674.  1221.  1718.5  427.   103.5]"
4420,"[1300.   740.5  163.   121.5  517.5  619.5   16.5 1195.   334.    17.5
  354.    36.5  263.5  209.5  899.5 1093.5  173.    86. ]"
4421,"[1398.   436.    10.5   26.   604.   898.     0.  1080.   138.     5.
  304.5   19.   270.   240.   339.  1441.5  102.5   38.5]"
4429,"[1450.5 1244.5  835.   893.  1855.   518.    28.  1524.   863.     0.
  361.   255.   239.5  817.5  894.5 1053.    91.5   36. ]"
4463,"[538.5 373.5 101.5  95.5 534.5 438.5  33.5 922.  151.   27.   66.5  59.5
 167.  262.5 245.5 557.5 127.5  34. ]"
4467,"[ 564.5  520.   217.   275.   871.   438.5   10.5 1242.5  296.5   14.5
  183.5  169.5  206.   571.   337.   632.5  109.    22.5]"
4483,"[ 556.   607.   147.   193.5 1120.5  290.5   38.   805.   244.5    7.
   43.   165.   109.   381.   271.5  359.    61.5   12.5]"
4493,"[  90.5  121.    15.5   28.   436.   281.5  117.5 1375.5   90.    51.
  127.    54.5  214.5  358.5   54.5  359.   107.    21. ]"
4496,"[ 870.  635.  110.  453.  822.  475.    9. 1302.  270.   22.  324.  120.
  239.  518.  432.  936.  141.   99.]"
4515,"[1665. 1161.  245.  338.  963.  460.   56. 1165.  589.   13. 1517.   90.
  442.  209. 1213. 1764.   96.   32.]"
4532,"[ 445.5  368.5   92.5  106.5  777.   407.    36.  1513.   162.5   39.
  184.   101.5  260.5  627.5  266.5  642.5  146.    55.5]"
4559,"[ 725.5  534.    75.5  165.  2263.   750.5   35.  2415.5  346.5   92.
  125.5  278.   385.  1647.5  341.5 1000.5  139.    57.5]"
4579,"[800.5 740.  243.  265.  757.  385.5   0.  865.5 448.5  18.5 128.5  85.
 195.5 330.5 482.5 524.5 122.5  76. ]"
4590,"[ 593.5  435.5   69.5  168.   998.   245.     2.5 1131.   197.5    7.
   65.    44.   101.   884.   238.   519.5   72.5   16. ]"
4601,"[570. 365.  16.  53. 311. 392.   0. 752. 119.  33. 220.  22. 248. 176.
 393. 697. 152.  71.]"
4635,"[1717.5 1173.   305.   729.  2198.   692.    34.  1422.5  565.5   16.5
  698.   215.5  302.5  723.5  849.  1267.5  215.5  107. ]"
4636,"[679. 513.  81. 209. 797. 251.   0. 474. 190.   9.  69.  70.  98. 192.
 297. 467.  76.  34.]"
4642,"[692.5 545.  190.5 186.  570.  381.   23.  940.  257.5  13.   74.   47.
 190.5 250.  423.5 523.5 106.5  29.5]"
4668,"[892.  661.  226.5 260.5 572.  333.5  17.5 542.5 287.    3.  123.   88.5
 126.5 220.5 365.  534.5 100.5  31.5]"
4670,"[721. 415.  42.  58. 751. 397.  14. 769. 126.  60.  90.  28. 213. 344.
 223. 714. 195.  62.]"
4671,"[1079.5  737.5  197.5  197.5 1015.   486.     3.   874.   308.5   14.5
   75.    85.5  165.   352.   520.5  683.   135.5   31.5]"
4675,"[ 797.  728.  306.  418. 1112.  450.   13. 1126.  420.   36.  608.  237.
  208.  458.  643.  790.  196.   69.]"
4676,"[ 405.   419.5  124.5  203.   816.   601.    39.  2263.   287.    15.
  518.5  122.   454.   647.   258.5 1160.   155.     4. ]"
4709,"[ 780.5  542.   127.   125.5  772.5  584.    67.  1431.   263.5   35.5
  369.5   57.   326.5  395.5  430.5  974.   158.    31.5]"
4711,"[ 798.5  454.5  211.5   68.   492.5  547.5   40.  1299.   255.    34.
  315.    18.   411.5  269.5  874.5 1039.5  108.    23. ]"
4741,"[ 966.   832.   263.5  312.  1801.5  847.    67.  2965.5  492.5   44.
  224.5  230.5  384.5 1201.   491.5 1199.5  318.5  103. ]"
4772,"[863.  633.  242.5 289.  702.  373.    0.  828.  383.5   0.  208.5  68.5
 150.  384.5 427.  717.  105.   35.5]"
4774,"[526.  311.5  70.   67.  413.  293.   22.5 761.5 176.5  16.  551.5  20.5
 303.  156.  465.  875.5 105.5  22. ]"
4775,"[ 880.5  587.5  112.5  135.5 1350.5  654.5   74.5 1592.5  287.5   18.5
  285.    63.5  326.   498.5  621.5 1094.    94.5   37. ]"
4802,"[790.5 464.5  38.5  46.5 280.5 499.   34.5 754.5 192.5  20.  166.5  23.
 226.5  94.  405.  731.   98.   40.5]"
4808,"[366.5 243.5  55.5  33.5 432.  408.   10.5 981.  110.5  59.  135.5  20.
 190.  276.5 223.5 491.   93.5  24. ]"
4825,"[944.  751.  230.5 212.  574.  318.   54.  657.  243.5   3.   42.   28.
 120.  138.5 551.  560.5 108.5  50. ]"
4828,"[ 623.   606.5  200.5  335.  1420.   419.   126.  2213.   303.    56.
  165.   302.5  297.   944.5  393.   708.   239.5   81. ]"
4832,"[584.5 561.5 161.5 296.  863.5 235.   21.  635.  255.5  20.  123.5 137.5
 145.  365.  358.  488.   92.   50.5]"
4835,"[ 553.5  456.    64.5   97.5  690.   391.     5.  1150.   227.5   17.5
   84.5   89.   181.   548.5  299.5  527.5   98.5   23.5]"
4848,"[ 656.5  598.5  207.5  331.  1354.   426.5   64.5 1078.   337.5   66.5
  235.   327.   229.   526.5  399.   592.5  101.    35.5]"
4886,"[1153.5  881.   286.   477.  1756.5  369.5    8.   996.   453.     0.
   87.5  105.   117.5 1269.5  574.   675.5   54.5   14.5]"
4891,"[ 879.5  659.5  184.   333.  1151.5  336.5    0.   775.5  327.5    0.
  200.   115.   138.   456.5  452.   664.   103.    38. ]"
4924,"[ 484.5  426.    83.5  124.  1101.   545.5  308.  1661.5  184.   101.5
  166.   143.5  258.   475.5  313.5  626.   213.    45.5]"
4950,"[1015.5  709.   185.   213.   755.   378.     7.   715.   291.5   12.5
  137.5   37.   149.5  212.5  528.5  713.5  101.5   29. ]"
4952,"[ 726.5  721.   264.5  431.5 1041.   269.5   19.5  873.   446.5   11.
  168.5  217.5  178.5  481.   534.   541.5   80.    20. ]"
4956,"[ 568.5  329.5   34.    53.   952.5  646.   227.  1823.5  128.    35.5
  144.    35.5  298.   446.5  471.5  925.   168.    39.5]"
4973,"[ 864.   943.5  497.5  772.5 1827.   553.    46.5 1121.5  624.5   29.
  278.5  235.5  242.   452.   536.5  753.5   64.    16.5]"
4975,"[773.  413.   45.   53.5 395.  415.    4.  655.5 173.   13.5 185.   18.5
 181.  203.5 316.5 659.  122.5  53.5]"
5016,"[1328.5  697.    66.5   57.   682.5  673.5   43.  1516.5  201.5   66.5
  161.5   58.5  299.   436.   666.5 1280.   304.    87. ]"
5017,"[ 671.   543.5  133.5  147.   552.5  364.5   47.5 1119.   213.    32.
  121.    69.   211.   269.   454.   619.5  108.    53. ]"
5018,"[ 552.   536.5  157.   172.   566.5  299.     3.  1066.5  274.    13.
  145.5   62.5  172.   343.   350.5  523.   115.    19. ]"
5045,"[593. 340.  37.  69. 664. 363.   4. 639. 170.  32. 188.  21. 158. 247.
 294. 575.  69.  51.]"
5052,"[ 398.5  474.5  152.   276.  1506.5  334.    82.  1812.5  222.    41.
   63.5  187.5  210.5  868.5  214.   527.5  160.    69. ]"
5056,"[ 796.   728.   286.   352.  1252.5  385.    42.5 1270.   429.    20.
  269.5  176.5  230.5  510.   627.   656.    93.5   43.5]"
5060,"[211.  182.5  78.5  90.  550.5 249.5  43.  901.  178.   11.5 659.5  54.
 227.5 245.  150.5 581.   53.   10.5]"
5064,"[ 863.   583.    87.5  139.5 1318.   601.5   55.  1530.5  301.    46.
  241.5   96.5  289.5  695.5  402.5  962.   182.5   67. ]"
5068,"[ 348.   466.5  155.   230.5  998.5  240.5   84.  1453.5  221.     4.5
   53.5  183.   136.   668.5  215.5  279.   133.5   58.5]"
5072,"[ 519.5  429.5  257.5  163.   680.   394.5  130.5 1459.5  367.    27.
  410.5   38.5  354.5  350.   510.5  774.5   70.5   32. ]"
5114,"[1796.5 1501.   524.5  643.5 2504.5  773.    32.  2737.5  940.5   51.
 1888.   208.5  848.5 1058.  1474.  2393.   146.    53.5]"
5119,"[1028.5  735.   167.   134.5  464.5  269.5   68.   870.   273.5   27.5
  321.    35.5  286.   208.5 1539.   888.    95.5   25. ]"
5126,"[ 846.  523.   58.  168.  838.  523.    4. 1658.  196.   34.  431.   46.
  241.  422.  447.  943.  228.   43.]"
5133,"[557.  456.5 122.5 147.5 510.  326.   10.5 830.  234.    8.   81.5  67.5
 152.  349.5 262.5 501.5  78.   22. ]"
5135,"[293.5 424.5 181.  345.  434.5  74.   21.5 526.5 151.   12.  101.5 172.5
  58.5 261.  181.  185.5 199.   94.5]"
5139,"[370.5 350.5  73.  114.  740.5 302.   61.  981.5 234.   17.5 138.5  91.
 154.5 379.5 311.5 380.   43.5  30.5]"
5144,"[ 645.5  525.   177.5  158.   784.   385.5  223.5 1191.   306.    13.5
  247.    81.5  277.   491.   436.   693.5   87.5    8.5]"
5146,"[ 294.   338.    61.5  125.5 1006.5  250.     8.5  657.5  178.    22.5
   49.5  154.5  189.5  624.   105.5  283.    84.    49. ]"
5153,"[ 643.5  613.   198.5  241.5 1178.5  523.    42.  1677.5  301.    63.
  186.5  169.   336.   808.   350.   819.5  154.    52. ]"
5182,"[297.5 205.5  31.5  37.  529.5 323.5  31.  954.5  91.   26.   33.5  44.5
 157.  409.  218.5 456.   74.5  18.5]"
5183,"[ 652.5 1184.5  927.5 1208.5 1659.   179.    12.  1379.   957.5    0.
  155.   337.   126.5  970.5  364.   342.    71.    35. ]"
5195,"[ 732.5  494.   142.5  126.  1016.   828.    57.  2166.   220.   255.
  305.   105.   481.5  679.   453.5  987.   217.   146. ]"
5201,"[ 641.5  479.5  117.5  190.  1270.   441.5   33.5 1080.5  225.5   16.5
   76.5  120.5  122.   404.5  234.5  469.5  178.   199. ]"
5215,"[753.  472.5  32.5  42.  606.  487.5   5.  981.5 179.5  14.5 166.5  21.
 208.5 279.  340.  762.5 145.   37.5]"
5242,"[816. 695. 233. 450. 632. 330.   0. 654. 261.   7. 151. 143.  89. 221.
 456. 529.  99.  61.]"
5264,"[1068.5  746.5  193.   163.   809.   730.5  272.5 1530.5  312.5  111.5
  317.5   44.5  264.5  342.5  660.5  993.5  151.    64.5]"
5281,"[ 796.   605.   174.   355.  1241.   372.    14.   873.   435.     8.5
  186.   134.5  147.   534.   337.5  671.    68.5   27.5]"
5288,"[648.5 605.  400.5 393.  985.5 384.   28.5 982.  345.5   9.5 258.5 147.
 118.  412.5 342.5 585.5 101.5  28. ]"
5299,"[ 273.   224.    37.5   65.5  603.   450.    12.  1548.   135.    23.
  121.    47.5  274.5  597.5  182.   577.5  118.    25.5]"
5322,"[ 688.   497.    81.5  130.5 1095.5  503.    69.5 1395.5  311.5   28.
  232.5  101.5  224.   452.   335.   668.5  212.5   40.5]"
5329,"[391.5 547.  321.  457.  681.  131.   22.5 430.5 363.5   6.   49.5 155.5
  77.5 189.5 314.5 223.5  44.   13. ]"
5346,"[8.240e+02 4.090e+02 2.150e+01 4.850e+01 7.965e+02 5.665e+02 5.000e-01
 1.276e+03 1.135e+02 1.000e+01 8.050e+01 9.000e+00 2.180e+02 4.915e+02
 3.580e+02 8.875e+02 1.340e+02 3.350e+01]"
5349,"[ 598.   495.5  150.   277.  1585.5  506.5   30.5 1164.5  335.5   23.
  125.5  140.5  146.   459.5  307.   517.5   87.5   33.5]"
5373,"[ 559.   754.5  525.5  798.5 1163.   201.5   15.   746.   541.     4.5
   68.   251.5  114.   547.   267.5  277.5   51.    14.5]"
5376,"[ 722.  527.  111.  172. 1130.  366.    4. 1135.  241.   13.  158.   54.
  199.  689.  346.  714.   98.   55.]"
5377,"[ 403.5  388.5   86.   157.   631.5  403.5   28.  1545.   171.    31.
   72.5  103.5  204.   513.5  153.   510.5  167.5   63. ]"
5388,"[379.  368.  183.  242.  744.5 288.   33.  865.  197.   52.   90.5 124.5
 184.  340.  269.5 399.   95.   26. ]"
5392,"[ 877.   506.    84.   200.  1692.5  511.    28.  1245.   267.    13.
  314.    74.   224.   461.   460.   810.   159.   111. ]"
5393,"[ 923.5  597.   110.   110.5  820.5  595.    31.  1152.   307.5   22.5
  186.5   65.5  259.5  376.5  395.5  824.5  101.    69. ]"
5402,"[ 676.5  835.   498.5  793.  1879.   215.     3.5  829.   572.5    0.
  217.5  174.5  149.5  734.   422.   430.    33.5    7. ]"
5413,"[ 665.5  533.   188.   166.   693.5  383.    42.  1299.5  269.5   12.
   96.5   45.5  217.   363.   367.5  613.   148.    44.5]"
5441,"[ 661.   576.   188.5  206.   846.   402.    20.  1498.5  350.5   54.5
  254.5  124.5  324.5  818.   390.5  768.5  160.5  100. ]"
5462,"[6.745e+02 5.780e+02 4.300e+01 1.575e+02 4.910e+02 2.995e+02 8.500e+00
 1.126e+03 1.830e+02 1.000e+00 7.700e+01 6.050e+01 1.500e+02 3.000e+02
 3.465e+02 6.400e+02 1.520e+02 1.900e+01]"
5463,"[751.  688.  267.  223.5 430.5 232.   78.  659.  257.5  14.  121.   41.
 134.  243.5 517.5 560.  153.5  21. ]"
5465,"[950.  631.   72.   53.5 847.  354.5   8.5 758.  224.5  16.   79.   35.
 104.  398.5 555.  543.   95.5  40. ]"
5470,"[ 699.   577.   175.5  208.5  988.5  437.    15.5 1103.   272.    24.5
  175.   130.   174.   427.   369.   614.5  103.5   60. ]"
5495,"[ 747.  535.   71.  193.  857.  282.   12. 1047.  206.    3.  109.   87.
   88.  470.  362.  535.  148.  115.]"
5572,"[1106.5 1111.   510.5  345.5 2508.5 1328.5  633.5 6652.5  692.5  424.5
  534.   487.5  762.5 1905.   688.  1604.   781.5  298.5]"
5577,"[893.  512.   30.5  96.5 421.5 460.5  20.  985.5 126.5  28.5 230.   39.5
 175.  241.  305.  881.  221.5 133.5]"
5615,"[1490.   916.5  172.   182.  1237.5  716.5   43.5 2149.5  442.    23.5
  354.5   59.   369.   615.5  815.5 1410.5  302.5   83. ]"
5659,"[221.  274.  122.  151.5 550.  219.5 236.  890.5 146.   47.5  61.   60.5
 115.  263.5 113.5 255.5  77.   22. ]"
5692,"[ 389.   470.5  464.5  371.5  964.   252.   147.5 1045.   483.    36.
  249.5  236.5  230.5  425.   446.5  443.5   27.5   25. ]"
5694,"[1127.  1120.5  699.   713.  1533.   458.    59.  1607.5  663.     4.
  236.   190.5  260.5  708.5  707.   728.   119.5   38. ]"
5707,"[583.  424.5 102.5 108.5 779.5 434.   38.5 762.  159.   58.  219.   49.5
 282.5 228.  332.  661.5 121.5  71.5]"
5710,"[1007.5  762.   300.   265.   709.5  291.5    0.   662.   354.     4.5
  190.5   30.5  196.5  269.5  607.   683.5   86.5   15. ]"
5714,"[ 997.   644.5  187.   128.5 1181.5  603.5   93.  1825.   279.5   29.
  256.    39.   224.5  577.5  494.5  876.   188.    76.5]"
